MIN de Rungis : fruits et légumes 1 - (Fruits et Légumes - Grossistes) du 01-01-16 au 01-01-17 - RNM
Date;Code libellé;Libellé;Mini;Maxi;Moyen;Unité prix
2016-01-04;26220123;CHOU blanc Pays-Bas cat.I;0,6;0,7;0,65;le kg
2016-01-04;3250123;CHOU Brocoli Espagne cat.I;1,1;1,3;1,2;le kg
2016-01-04;9780123;CHOU DE BRUXELLES Pays-Bas cat.I;1;1,2;1,1;le kg
2016-01-04;27780123;CHOU FLEUR France couronné cat.I gros;4,8;5,5;5,2;les 6 pièces
2016-01-04;220123;CHOU rouge France cat.I;0,7;0,8;0,75;le kg
2016-01-04;9520123;CHOU rouge Pays-Bas cat.I sac;0,65;0,75;0,7;le kg
2016-01-04;290123;CHOU vert France cat.I colis de 6;4,2;5;4,5;les 6 pièces
2016-01-04;3770123;CITRON Espagne cat.I 4(58-67mm);1,4;1,6;1,5;le kg
2016-01-04;24670123;CLÉMENTINE Berkane Maroc cat.I 2;1;1,15;1,05;le kg
2016-01-04;19340123;CLÉMENTINE Berkane Maroc cat.I 3;0,9;1,05;0,95;le kg
2016-01-04;3580123;CLÉMENTINE Clémenvilla Espagne cat.I 1-X;1;1,2;1,1;le kg
2016-01-04;27180123;CLÉMENTINE Nules Espagne cat.I 1;0,9;1,1;1;le kg
2016-01-04;4640123;CLÉMENTINE Nules Espagne cat.I 2;0,85;1;0,9;le kg
2016-01-04;5200123;CLÉMENTINE Nules Espagne cat.I 3;0,75;0,9;0,8;le kg
2016-01-04;23820123;CLÉMENTINE Nules Espagne extra 2 colis 10kg;1,3;1,5;1,4;le kg
2016-01-04;23880123;CLÉMENTINE Nules Espagne extra 3 colis 10kg;1,1;1,3;1,2;le kg
2016-01-04;57200906;CLÉMENTINE Or Israël cat.I 1-X;2,2;2,5;2,3;le kg
2016-01-04;9570123;CONCOMBRE Espagne cat.I 500-600g colis de 12;0,4;0,45;0,42;la pièce
2016-01-04;57224865;CONCOMBRE mini Espagne cat.I;1,7;2;1,8;le kg
2016-01-04;57224650;COURGE Butternut France;1;1,1;1,05;le kg
2016-01-04;57210792;COURGE Potimarron France;1,1;1,5;1,2;le kg
2016-01-04;9170123;COURGETTE verte Espagne cat.I 14-21cm;1;1,3;1,2;le kg
2016-01-04;9580123;COURGETTE verte Maroc cat.I 14-21cm;0,7;0,8;0,75;le kg
2016-01-04;10350123;CRESSON France botte;1,1;1,2;1,15;la botte
2016-01-04;28680123;ÉCHALION France cat.I 30-50mm plateau;0,75;0,9;0,8;le kg
2016-01-04;440123;ÉCHALOTE France cat.I;0,85;1;0,9;le kg
2016-01-04;3130123;ENDIVE Nord-Picardie cat.I colis 5kg;0,8;0,9;0,85;le kg
2016-01-04;3120123;ENDIVE Nord-Picardie extra colis 5kg;1;1,3;1,1;le kg
2016-01-04;230123;ÉPINARD France cat.I;1,4;1,9;1,7;le kg
2016-01-04;3360123;FENOUIL Italie;1,2;1,4;1,3;le kg
2016-01-04;57207047;FRAISE standard Espagne cat.I plateau 1kg;2;3,5;2,5;le kg
2016-01-04;19640123;FRAMBOISE Espagne barq.125g;8;11,2;8,5;le kg
2016-01-04;17320123;HARICOT VERT Coco plat Maroc cat.I fin;2,8;3,2;3;le kg
2016-01-04;17390123;HARICOT VERT vert Burkina Faso extra très fin;3,3;3,5;3,4;le kg
2016-01-04;17330123;HARICOT VERT vert Kenya extra très fin;6,5;7,5;7;le kg
2016-01-04;17410123;HARICOT VERT vert Maroc extra très fin;2,8;3,2;3;le kg
2016-01-04;18570123;HARICOT VERT vert Sénégal extra très fin;3,8;4;3,9;le kg
2016-01-04;57221287;KAKI Espagne gros;1,3;1,5;1,4;le kg
2016-01-04;29370123;KIWI Hayward France cat.I  85-95g(33 fruits) colis;1,4;1,55;1,5;le kg
2016-01-04;23810123;KIWI Hayward France cat.I  95-105g(30 fruits) colis;1,5;1,65;1,6;le kg
2016-01-04;22490123;KIWI Hayward France cat.I  95-105g(30 fruits) plateau 1rg;1,8;2;1,9;le kg
2016-01-04;27160123;KIWI Hayward Grèce cat.I  85-95g(33 fruits);1;1,2;1,05;le kg
2016-01-04;26990123;KIWI Hayward Italie cat.I 105-115g(27 fruits) plateau 1rg;1;1,2;1,15;le kg
2016-01-04;27370123;LAITUE Batavia blonde France cat.I +400g colis de 12;4,2;4,8;4,5;les 12 pièces
2016-01-04;27380123;LAITUE Feuille de chêne blonde France cat.I +400g colis de 12;4,2;4,8;4,5;les 12 pièces
2016-01-04;29050123;LAITUE Feuille de chêne rouge France cat.I +400g colis de 12;4,5;5;4,8;les 12 pièces
2016-01-04;27750123;LAITUE Iceberg Espagne cat.I colis de 10;4,2;5;4,5;les 10 pièces
2016-01-04;27390123;LAITUE pommée France cat.I +400g colis de 12;4,5;5;4,8;les 12 pièces
2016-01-04;57200098;LITCHI Afrique du sud avion;4,5;5,5;5;le kg
2016-01-04;19260123;LITCHI Madagascar bateau;2,3;2,6;2,5;le kg
2016-01-04;57202446;MÂCHE Coquille France plateau 1kg;3;4;3,5;le kg
2016-01-04;18880123;MÂCHE verte France barq.150g;0,6;0,8;0,75;les 150g
2016-01-04;4180123;MANDARINE Italie cat.I 1-X;1,7;1,9;1,8;le kg
2016-01-04;29300123;MANGUE Kent Brésil bateau;1,5;1,7;1,6;le kg
2016-01-04;13180123;MANGUE Kent Pérou avion;5,5;6,5;6;le kg
2016-01-04;57224857;MARRON Chine -45/kg;2;2,5;2,2;le kg
2016-01-04;57208112;MARRON France -45/kg;4;4,5;4,2;le kg
2016-01-04;3650123;MARRON France G1(45-65/kg);3,2;3,8;3,6;le kg
2016-01-04;19450123;MARRON France G2(65-85/kg) filet 5kg;2,8;3,4;3;le kg
2016-01-04;360123;NAVET rond violet France;0,9;1,2;1;le kg
2016-01-04;57202403;NOIX AOP Grenoble sèche France cat.I +30mm;3,8;4,3;4,1;le kg
2016-01-04;57202404;NOIX AOP Grenoble sèche France cat.I +32mm;4,1;4,5;4,3;le kg
2016-01-04;57218245;NOIX AOP Grenoble sèche France cat.I +34mm;4,5;4,8;4,7;le kg
2016-01-04;16480123;OIGNON blanc frais Italie cat.I botte;0,9;1,1;1;la botte
2016-01-04;27820123;OIGNON jaune France cat.I 60-80mm;0,3;0,35;0,33;le kg
2016-01-04;4190123;ORANGE Naveline Espagne cat.I 2(84-96mm);0,8;0,9;0,85;le kg
2016-01-04;4010123;ORANGE Naveline Espagne cat.I 3(81-92mm);0,7;0,85;0,8;le kg
2016-01-04;57221525;ORANGE New Hall Italie cat.I 3-4;1,3;1,4;1,35;le kg
2016-01-04;57224958;ORANGE New Hall Portugal cat.I 2(84-96mm);0,9;1,1;1;le kg
2016-01-04;4030123;ORANGE Salustiana Espagne cat.I 4(77-88mm);0,75;0,95;0,8;le kg
2016-01-04;18640123;PERSIL frisé France;1,6;1,8;1,7;le kg
2016-01-04;9290123;PIMENT vert Maroc;1;1,4;1,3;le kg
2016-01-04;26200123;PLEUROTE France plateau;5,2;6,5;6;le kg
2016-01-04;200123;POIREAU France cat.I;1;1,15;1,05;le kg
2016-01-04;16300123;POIRE Conférence France cat.I 70-75mm plateau 1rg;1,4;1,6;1,5;le kg
2016-01-04;16680123;POIRE Conférence Pays-Bas cat.I 65-70mm plateau 1rg;1,15;1,3;1,2;le kg
2016-01-04;16550123;POIRE Doyenne du comice France cat.I 80-85mm plateau 1rg;1,5;1,8;1,6;le kg
2016-01-04;28810123;POIRE Doyenne du comice Pays-Bas cat.I 80-85mm plateau 1rg;1,1;1,3;1,2;le kg
2016-01-04;57202087;POIRE Louise Bonne France cat.I 65-70mm plateau 1rg;1,55;1,65;1,6;le kg
2016-01-04;26290123;POIVRON rouge carré Espagne cat.I gros;1,3;1,5;1,4;le kg
2016-01-04;26310123;POIVRON vert carré Espagne cat.I gros;1,4;1,6;1,5;le kg
2016-01-04;4210123;POMELOS rose Floride colis de 40;1,6;1,7;1,65;le kg
2016-01-04;3860123;POMELOS rose Floride colis de 48;1,45;1,55;1,5;le kg
2016-01-04;57223575;POMELOS rouge Espagne colis de 45;0,9;1,1;1,05;le kg
2016-01-04;57217075;POMME Boskoop rouge Pays-Bas cat.I 201/270g plateau 1rg;0,9;1,1;1;le kg
2016-01-04;57218025;POMME Chantecler France cat.I 201/270g plateau 1rg;1,4;1,5;1,45;le kg
2016-01-04;26560123;POMME DE TERRE basique div.var.cons France lavée cat.I 40-70mm sac 10kg;0,38;0,45;0,4;le kg
2016-01-04;26570123;POMME DE TERRE basique div.var.cons France non lavée cat.I 40-70mm sac 10kg;0,3;0,4;0,35;le kg
2016-01-04;26330123;POMME DE TERRE CHAIR FERME Charlotte France cat.I carton 12,5kg;0,75;0,85;0,8;le kg
2016-01-04;27860123;POMME DE TERRE CHAIR FERME chérie France cat.I carton 12,5kg;0,75;0,85;0,8;le kg
2016-01-04;57223278;POMME Elstar France cat.I 150/180g plateau;1,25;1,35;1,3;le kg
2016-01-04;57217078;POMME Fuji France cat.I 201/270g plateau 1rg;1,4;1,5;1,45;le kg
2016-01-04;57221157;POMME Gala France cat.I 150/180g plateau 2rg;0,9;1,1;1;le kg
2016-01-04;57217071;POMME Gala France cat.I 201/270g plateau 1rg;1,1;1,3;1,2;le kg
2016-01-04;57223527;POMME Golden colo.1-2 France cat.I 150/180g plateau 2rg;0,7;0,8;0,75;le kg
2016-01-04;57219987;POMME Golden colo.1-2 France cat.I 201/270g plateau 1rg;1,1;1,2;1,15;le kg
2016-01-04;57224781;POMME Golden colo.2-3 France extra 201/270g plateau 1rg;1,4;1,6;1,5;le kg
2016-01-04;57217077;POMME Granny smith France cat.I 201/270g plateau 1rg;1,2;1,4;1,3;le kg
2016-01-04;57218210;POMME Pink-lady France cat.I 201/270g plateau 1rg;1,9;2,1;2;le kg
2016-01-04;57217074;POMME Reinette grise du Canada France cat.I 201/270g plateau 1rg;1,2;1,4;1,3;le kg
2016-01-04;57217079;POMME Rouge americaine France cat.I 201/270g plateau 1rg;1,2;1,4;1,3;le kg
2016-01-04;57219881;POMME Rubinette France cat.I 150/180g plateau 2rg;1,4;1,6;1,5;le kg
2016-01-04;57217080;POMME Rubinette France cat.I 201/270g plateau 1rg;1,7;2;1,8;le kg
2016-01-04;27840123;POTIRON Muscade France;0,6;0,7;0,65;le kg
2016-01-04;18700123;RADIS France botte;0,7;0,85;0,75;la botte
2016-01-04;18370123;SHII-TAKE France cat.I plateau;6,5;8,5;7,5;le kg
2016-01-04;57221426;TOMATE côtelée Espagne cat.I 67-82mm plateau 1rg;1,8;2;1,9;le kg
2016-01-04;9700123;TOMATE ronde Espagne cat.I 57-67mm;1,1;1,3;1,2;le kg
2016-01-04;9340123;TOMATE ronde Espagne grappe cat.I;1,3;1,5;1,4;le kg
2016-01-04;9430123;TOMATE ronde Maroc cat.I 57-67mm;0,8;1;0,9;le kg
2016-01-05;20310123;AIL blanc sec Espagne cat.I 60-80mm sac 5kg;3;3,3;3,2;le kg
2016-01-05;57216567;AIL violet sec Espagne cat.I 60-80mm;3,5;3,8;3,6;le kg
2016-01-05;26830123;AIL violet sec France cat.I 60-80mm;3,8;4,5;4;le kg
2016-01-05;28830123;ANANAS Afrique B(1100-1500g) avion;2;2,3;2,2;le kg
2016-01-05;24530123;ANANAS Sweet Costa-Rica cat.I B(1100-1500g) bateau conteneur;0,9;1,1;1;le kg
2016-01-05;57218041;ANANAS Sweet Côte d'Ivoire cat.I B(1100-1500g) bateau conteneur;0,9;1,2;1,05;le kg
2016-01-05;11420123;ARTICHAUT blanc Espagne cat.I +13cm colis de 12;1,8;2,1;2;le kg
2016-01-05;57218729;ARTICHAUT Calico Espagne cat.I colis de 12;2,5;3;2,8;le kg
2016-01-05;26870123;AUBERGINE Espagne cat.I;1,2;1,3;1,25;le kg
2016-01-05;23150123;AVOCAT Hass Chili colis de 16;12;14;13;les 16 pièces
2016-01-05;29330123;AVOCAT Hass Chili colis de 20;12;14;13;les 20 pièces
2016-01-05;3890123;AVOCAT Hass Espagne colis de 16;13;14,5;13,5;les 16 pièces
2016-01-05;4270123;AVOCAT Hass Espagne colis de 20;13;14,5;14;les 20 pièces
2016-01-05;25870123;BANANE Afrique extra;0,9;0,97;0,95;le kg
2016-01-05;25880123;BANANE Amérique centrale extra;0,9;0,97;0,95;le kg
2016-01-05;25900123;BANANE DOM extra;0,9;0,97;0,95;le kg
2016-01-05;18310123;BETTE France;1,3;1,5;1,4;le kg
2016-01-05;19950123;BETTE Italie;1,25;1,4;1,3;le kg
2016-01-05;9420123;BETTERAVE ROUGE ronde cuite France;1,7;1,9;1,8;le kg
2016-01-05;10380123;CAROTTE Espagne cat.I botte;0,9;1,05;1;la botte
2016-01-05;9740123;CAROTTE France cat.I botte;0,95;1,05;1;la botte
2016-01-05;9460123;CAROTTE France cat.I sac 10kg;0,45;0,55;0,5;le kg
2016-01-05;420123;CAROTTE France extra colis 12kg;0,58;0,65;0,6;le kg
2016-01-05;9480123;CÉLERI-BRANCHE vert Italie cat.I;0,9;1,1;1;le kg
2016-01-05;370123;CÉLERI-RAVE France;0,8;1;0,9;le kg
2016-01-05;23500123;CHAMPIGNON DE PARIS Pologne pied coupé cat.I plateau;1,8;2,1;1,9;le kg
2016-01-05;28670123;CHICORÉE Frisée fine Espagne cat.I colis de 10;11,5;12,5;12;les 10 pièces
2016-01-05;57209364;CHICORÉE frisée France cat.I colis de 8;11;13;12;les 8 pièces
2016-01-05;25020123;CHICORÉE Scarole France cat.I colis de 8;11;13;12;les 8 pièces
2016-01-05;1260123;CHOU blanc France cat.I;0,6;0,7;0,65;le kg
2016-01-05;26220123;CHOU blanc Pays-Bas cat.I;0,6;0,7;0,65;le kg
2016-01-05;3250123;CHOU Brocoli Espagne cat.I;1;1,2;1,1;le kg
2016-01-05;9780123;CHOU DE BRUXELLES Pays-Bas cat.I;1;1,2;1,1;le kg
2016-01-05;27780123;CHOU FLEUR France couronné cat.I gros;6,5;7;6,8;les 6 pièces
2016-01-05;220123;CHOU rouge France cat.I;0,7;0,8;0,75;le kg
2016-01-05;9520123;CHOU rouge Pays-Bas cat.I sac;0,65;0,75;0,7;le kg
2016-01-05;290123;CHOU vert France cat.I colis de 6;4,5;5,2;4,8;les 6 pièces
2016-01-05;3770123;CITRON Espagne cat.I 4(58-67mm);1,4;1,6;1,5;le kg
2016-01-05;24670123;CLÉMENTINE Berkane Maroc cat.I 2;1;1,15;1,05;le kg
2016-01-05;19340123;CLÉMENTINE Berkane Maroc cat.I 3;0,9;1,05;0,95;le kg
2016-01-05;3580123;CLÉMENTINE Clémenvilla Espagne cat.I 1-X;1;1,2;1,1;le kg
2016-01-05;27180123;CLÉMENTINE Nules Espagne cat.I 1;0,9;1,1;1;le kg
2016-01-05;4640123;CLÉMENTINE Nules Espagne cat.I 2;0,85;1;0,9;le kg
2016-01-05;5200123;CLÉMENTINE Nules Espagne cat.I 3;0,75;0,9;0,8;le kg
2016-01-05;23820123;CLÉMENTINE Nules Espagne extra 2 colis 10kg;1,3;1,5;1,4;le kg
2016-01-05;23880123;CLÉMENTINE Nules Espagne extra 3 colis 10kg;1,1;1,3;1,2;le kg
2016-01-05;57200906;CLÉMENTINE Or Israël cat.I 1-X;2,2;2,5;2,3;le kg
2016-01-05;9570123;CONCOMBRE Espagne cat.I 500-600g colis de 12;0,4;0,45;0,42;la pièce
2016-01-05;57224865;CONCOMBRE mini Espagne cat.I;1,7;2;1,8;le kg
2016-01-05;57224650;COURGE Butternut France;1;1,1;1,05;le kg
2016-01-05;57210792;COURGE Potimarron France;1,1;1,5;1,2;le kg
2016-01-05;9170123;COURGETTE verte Espagne cat.I 14-21cm;1,2;1,4;1,3;le kg
2016-01-05;9580123;COURGETTE verte Maroc cat.I 14-21cm;0,75;0,9;0,8;le kg
2016-01-05;10350123;CRESSON France botte;1,1;1,2;1,15;la botte
2016-01-05;28680123;ÉCHALION France cat.I 30-50mm plateau;0,75;0,9;0,8;le kg
2016-01-05;440123;ÉCHALOTE France cat.I;0,85;1;0,9;le kg
2016-01-05;3130123;ENDIVE Nord-Picardie cat.I colis 5kg;0,8;0,9;0,85;le kg
2016-01-05;3120123;ENDIVE Nord-Picardie extra colis 5kg;1;1,3;1,1;le kg
2016-01-05;230123;ÉPINARD France cat.I;1,4;1,9;1,7;le kg
2016-01-05;3360123;FENOUIL Italie;1,2;1,4;1,3;le kg
2016-01-05;57207047;FRAISE standard Espagne cat.I plateau 1kg;1,8;3;2,2;le kg
2016-01-05;19640123;FRAMBOISE Espagne barq.125g;8;11,2;8,5;le kg
2016-01-05;17320123;HARICOT VERT Coco plat Maroc cat.I fin;2,8;3,2;3;le kg
2016-01-05;17390123;HARICOT VERT vert Burkina Faso extra très fin;2,5;3;2,8;le kg
2016-01-05;17330123;HARICOT VERT vert Kenya extra très fin;6,5;7;6,8;le kg
2016-01-05;18570123;HARICOT VERT vert Sénégal extra très fin;3;3,5;3,2;le kg
2016-01-05;57221287;KAKI Espagne gros;1,3;1,5;1,4;le kg
2016-01-05;29370123;KIWI Hayward France cat.I  85-95g(33 fruits) colis;1,4;1,55;1,5;le kg
2016-01-05;23810123;KIWI Hayward France cat.I  95-105g(30 fruits) colis;1,5;1,65;1,6;le kg
2016-01-05;22490123;KIWI Hayward France cat.I  95-105g(30 fruits) plateau 1rg;1,8;2;1,9;le kg
2016-01-05;27160123;KIWI Hayward Grèce cat.I  85-95g(33 fruits);1;1,2;1,05;le kg
2016-01-05;26990123;KIWI Hayward Italie cat.I 105-115g(27 fruits) plateau 1rg;1;1,2;1,15;le kg
2016-01-05;27370123;LAITUE Batavia blonde France cat.I +400g colis de 12;4,5;5;4,8;les 12 pièces
2016-01-05;27380123;LAITUE Feuille de chêne blonde France cat.I +400g colis de 12;4,5;5;4,8;les 12 pièces
2016-01-05;29050123;LAITUE Feuille de chêne rouge France cat.I +400g colis de 12;4,5;5;4,8;les 12 pièces
2016-01-05;27750123;LAITUE Iceberg Espagne cat.I colis de 10;4,2;5;4,5;les 10 pièces
2016-01-05;27390123;LAITUE pommée France cat.I +400g colis de 12;4,8;5,2;5;les 12 pièces
2016-01-05;57200098;LITCHI Afrique du sud avion;3;5;4;le kg
2016-01-05;19260123;LITCHI Madagascar bateau;2,3;2,6;2,5;le kg
2016-01-05;57202446;MÂCHE Coquille France plateau 1kg;3;4;3,5;le kg
2016-01-05;18880123;MÂCHE verte France barq.150g;0,6;0,8;0,75;les 150g
2016-01-05;4180123;MANDARINE Italie cat.I 1-X;1,7;1,9;1,8;le kg
2016-01-05;29300123;MANGUE Kent Brésil bateau;1,6;1,9;1,7;le kg
2016-01-05;13180123;MANGUE Kent Pérou avion;5,5;6,5;6;le kg
2016-01-05;57224857;MARRON Chine -45/kg;2;2,5;2,2;le kg
2016-01-05;57208112;MARRON France -45/kg;4;4,5;4,2;le kg
2016-01-05;3650123;MARRON France G1(45-65/kg);3,2;3,8;3,6;le kg
2016-01-05;360123;NAVET rond violet France;0,9;1,2;1;le kg
2016-01-05;57202403;NOIX AOP Grenoble sèche France cat.I +30mm;3,8;4,3;4,1;le kg
2016-01-05;57202404;NOIX AOP Grenoble sèche France cat.I +32mm;4,1;4,5;4,3;le kg
2016-01-05;57218245;NOIX AOP Grenoble sèche France cat.I +34mm;4,5;4,8;4,7;le kg
2016-01-05;16480123;OIGNON blanc frais Italie cat.I botte;0,9;1,1;1;la botte
2016-01-05;27820123;OIGNON jaune France cat.I 60-80mm;0,3;0,35;0,33;le kg
2016-01-05;4190123;ORANGE Naveline Espagne cat.I 2(84-96mm);0,8;0,9;0,85;le kg
2016-01-05;4010123;ORANGE Naveline Espagne cat.I 3(81-92mm);0,7;0,85;0,8;le kg
2016-01-05;57221525;ORANGE New Hall Italie cat.I 3-4;1,3;1,4;1,35;le kg
2016-01-05;57224958;ORANGE New Hall Portugal cat.I 2(84-96mm);0,9;1,1;1;le kg
2016-01-05;4030123;ORANGE Salustiana Espagne cat.I 4(77-88mm);0,75;0,95;0,8;le kg
2016-01-05;18640123;PERSIL frisé France;1,6;1,8;1,7;le kg
2016-01-05;9290123;PIMENT vert Maroc;1;1,4;1,3;le kg
2016-01-05;26200123;PLEUROTE France plateau;5,2;6,5;6;le kg
2016-01-05;200123;POIREAU France cat.I;1,1;1,3;1,25;le kg
2016-01-05;16300123;POIRE Conférence France cat.I 70-75mm plateau 1rg;1,4;1,6;1,5;le kg
2016-01-05;16680123;POIRE Conférence Pays-Bas cat.I 65-70mm plateau 1rg;1,15;1,3;1,2;le kg
2016-01-05;16550123;POIRE Doyenne du comice France cat.I 80-85mm plateau 1rg;1,5;1,8;1,6;le kg
2016-01-05;28810123;POIRE Doyenne du comice Pays-Bas cat.I 80-85mm plateau 1rg;1,1;1,3;1,2;le kg
2016-01-05;57202087;POIRE Louise Bonne France cat.I 65-70mm plateau 1rg;1,55;1,65;1,6;le kg
2016-01-05;26290123;POIVRON rouge carré Espagne cat.I gros;1,4;1,6;1,5;le kg
2016-01-05;26310123;POIVRON vert carré Espagne cat.I gros;1,4;1,7;1,6;le kg
2016-01-05;4210123;POMELOS rose Floride colis de 40;1,6;1,7;1,65;le kg
2016-01-05;3860123;POMELOS rose Floride colis de 48;1,45;1,55;1,5;le kg
2016-01-05;57223575;POMELOS rouge Espagne colis de 45;0,9;1,1;1,05;le kg
2016-01-05;57217075;POMME Boskoop rouge Pays-Bas cat.I 201/270g plateau 1rg;0,9;1,1;1;le kg
2016-01-05;57218025;POMME Chantecler France cat.I 201/270g plateau 1rg;1,4;1,5;1,45;le kg
2016-01-05;26560123;POMME DE TERRE basique div.var.cons France lavée cat.I 40-70mm sac 10kg;0,38;0,45;0,4;le kg
2016-01-05;26570123;POMME DE TERRE basique div.var.cons France non lavée cat.I 40-70mm sac 10kg;0,3;0,4;0,35;le kg
2016-01-05;26330123;POMME DE TERRE CHAIR FERME Charlotte France cat.I carton 12,5kg;0,75;0,85;0,8;le kg
2016-01-05;27860123;POMME DE TERRE CHAIR FERME chérie France cat.I carton 12,5kg;0,75;0,85;0,8;le kg
2016-01-05;57223278;POMME Elstar France cat.I 150/180g plateau;1,25;1,35;1,3;le kg
2016-01-05;57217078;POMME Fuji France cat.I 201/270g plateau 1rg;1,4;1,5;1,45;le kg
2016-01-05;57221157;POMME Gala France cat.I 150/180g plateau 2rg;0,9;1,1;1;le kg
2016-01-05;57217071;POMME Gala France cat.I 201/270g plateau 1rg;1,1;1,3;1,2;le kg
2016-01-05;57223527;POMME Golden colo.1-2 France cat.I 150/180g plateau 2rg;0,7;0,8;0,75;le kg
2016-01-05;57219987;POMME Golden colo.1-2 France cat.I 201/270g plateau 1rg;1,1;1,2;1,15;le kg
2016-01-05;57224781;POMME Golden colo.2-3 France extra 201/270g plateau 1rg;1,4;1,6;1,5;le kg
2016-01-05;57217077;POMME Granny smith France cat.I 201/270g plateau 1rg;1,2;1,4;1,3;le kg
2016-01-05;57218210;POMME Pink-lady France cat.I 201/270g plateau 1rg;1,9;2,1;2;le kg
2016-01-05;57217074;POMME Reinette grise du Canada France cat.I 201/270g plateau 1rg;1,2;1,4;1,3;le kg
2016-01-05;57217079;POMME Rouge americaine France cat.I 201/270g plateau 1rg;1,2;1,4;1,3;le kg
2016-01-05;57219881;POMME Rubinette France cat.I 150/180g plateau 2rg;1,4;1,6;1,5;le kg
2016-01-05;57217080;POMME Rubinette France cat.I 201/270g plateau 1rg;1,7;2;1,8;le kg
2016-01-05;27840123;POTIRON Muscade France;0,6;0,7;0,65;le kg
2016-01-05;18700123;RADIS France botte;0,75;0,95;0,8;la botte
2016-01-05;18370123;SHII-TAKE France cat.I plateau;6,5;8,5;7,5;le kg
2016-01-05;57221426;TOMATE côtelée Espagne cat.I 67-82mm plateau 1rg;1,8;2;1,9;le kg
2016-01-05;9700123;TOMATE ronde Espagne cat.I 57-67mm;1,1;1,3;1,2;le kg
2016-01-05;9340123;TOMATE ronde Espagne grappe cat.I;1,3;1,5;1,4;le kg
2016-01-05;9430123;TOMATE ronde Maroc cat.I 57-67mm;0,75;0,9;0,8;le kg
2016-01-06;20310123;AIL blanc sec Espagne cat.I 60-80mm sac 5kg;3;3,3;3,2;le kg
2016-01-06;57216567;AIL violet sec Espagne cat.I 60-80mm;3,5;3,8;3,6;le kg
2016-01-06;26830123;AIL violet sec France cat.I 60-80mm;3,8;4,5;4;le kg
2016-01-06;28830123;ANANAS Afrique B(1100-1500g) avion;2;2,3;2,2;le kg
2016-01-06;24530123;ANANAS Sweet Costa-Rica cat.I B(1100-1500g) bateau conteneur;0,9;1,1;1;le kg
2016-01-06;57218041;ANANAS Sweet Côte d'Ivoire cat.I B(1100-1500g) bateau conteneur;0,9;1,2;1,05;le kg
2016-01-06;11420123;ARTICHAUT blanc Espagne cat.I +13cm colis de 12;1,8;2,1;2;le kg
2016-01-06;57218729;ARTICHAUT Calico Espagne cat.I colis de 12;2,5;3;2,8;le kg
